Customer_ID,Gender,Age,Married,Number_of_Dependents,City,Zip_Code,Latitude,Longitude,Number_of_Referrals,Tenure_in_Months,Offer,Phone_Service,Avg_Monthly_Long_Distance_Charges,Multiple_Lines,Internet_Service,Internet_Type,Avg_Monthly_GB_Download,Online_Security,Online_Backup,Device_Protection_Plan,Premium_Tech_Support,Streaming_TV,Streaming_Movies,Streaming_Music,Unlimited_Data,Contract,Paperless_Billing,Payment_Method,Monthly_Charge,Total_Charges,Total_Refunds,Total_Extra_Data_Charges,Total_Long_Distance_Charges,Total_Revenue,Customer_Status,Churn_Category,Churn_Reason
5498-IBWPI,Female,34,1,2,Guadalupe,93434,34.93600082397461,-120.59465789794922,1,66,Offer A,1,48.11000061035156,0,1,Cable,27,0,0,0,1,0,0,0,1,One Year,1,Credit Card,49.400001525878906,3251.85009765625,0,0,3175.260009765625,6427.10986328125,Stayed,NULL,NULL
5498-TXHLF,Female,39,1,0,Whitmore,96096,40.63710403442383,-121.90695190429688,1,34,None,1,40.779998779296875,1,1,Fiber Optic,4,0,0,1,0,1,0,0,1,Month-to-Month,0,Bank Withdrawal,87.44999694824219,2874.14990234375,0,0,1386.52001953125,4260.669921875,Churned,Price,Extra data charges
5499-ECUTN,Female,49,1,0,Shafter,93263,35.49070358276367,-119.28683471679688,1,47,None,1,6.559999942779541,0,1,DSL,11,1,0,1,0,1,0,0,0,One Year,1,Credit Card,66.05000305175781,3021.449951171875,0,40,308.32000732421875,3369.77001953125,Stayed,NULL,NULL
5501-TVMGM,Male,21,0,0,Canby,96015,41.48695373535156,-120.91397857666016,0,1,None,1,39.189998626708984,0,1,DSL,69,0,0,0,0,0,1,1,0,Month-to-Month,1,Bank Withdrawal,55.25,55.25,0,60,39.189998626708984,154.44000244140625,Joined,NULL,NULL
5502-RLUYV,Female,42,1,0,Milpitas,95035,37.441932678222656,-121.87850189208984,1,69,None,1,37.20000076293945,1,1,Fiber Optic,27,0,1,1,0,1,1,1,1,Month-to-Month,1,Bank Withdrawal,103.94999694824219,7446.89990234375,0,0,2566.800048828125,10013.7001953125,Churned,Competitor,Competitor made better offer
5504-WSIUR,Female,38,0,0,Chula Vista,91914,32.688507080078125,-116.93862915039062,0,70,None,1,13.399999618530273,1,1,Fiber Optic,3,0,1,1,1,0,0,0,0,One Year,1,Bank Withdrawal,90.25,6385.9501953125,0,100,938,7423.9501953125,Stayed,NULL,NULL
5505-OVWQW,Female,35,0,0,Sacramento,95815,38.60840606689453,-121.44994354248047,0,17,None,1,4.380000114440918,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,One Year,0,Mailed Check,20.149999618530273,353.6499938964844,0,0,74.45999908447266,428.1099853515625,Stayed,NULL,NULL
5510-BOIUJ,Male,35,0,7,Visalia,93277,36.303794860839844,-119.37564849853516,0,1,None,1,12.8100004196167,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Month-to-Month,0,Credit Card,19.25,19.25,0,0,12.8100004196167,32.060001373291016,Churned,Attitude,Attitude of service provider
5512-IDZEI,Male,56,1,0,Garden Grove,92841,33.786739349365234,-117.9825668334961,1,46,None,1,18.450000762939453,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,One Year,0,Bank Withdrawal,24.899999618530273,1174.800048828125,0,0,848.7000122070312,2023.5,Stayed,NULL,NULL
5514-YQENT,Male,29,0,3,Rocklin,95765,38.82327651977539,-121.28185272216797,0,41,None,1,30.579999923706055,0,1,Fiber Optic,59,1,1,1,1,1,1,1,1,Two Year,1,Bank Withdrawal,111.1500015258789,4507.14990234375,0,0,1253.780029296875,5760.93017578125,Stayed,NULL,NULL
5515-AKOAJ,Female,38,0,0,Hawaiian Gardens,90716,33.8304328918457,-118.0740737915039,0,54,None,1,41.83000183105469,1,1,Fiber Optic,9,0,0,0,1,1,1,1,1,Month-to-Month,1,Bank Withdrawal,100.0999984741211,5440.89990234375,0,0,2258.820068359375,7699.72021484375,Churned,Dissatisfaction,Service dissatisfaction
5515-IDEJJ,Male,46,1,1,San Diego,92126,32.886924743652344,-117.15216064453125,4,1,Offer E,1,45.77000045776367,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Month-to-Month,0,Mailed Check,19.899999618530273,19.899999618530273,0,0,45.77000045776367,65.66999816894531,Churned,Competitor,Competitor made better offer
5515-RUGKN,Male,63,0,0,Beverly Hills,90211,34.06394577026367,-118.38300323486328,0,8,None,1,30.530000686645508,0,1,DSL,26,0,0,0,0,0,1,1,1,Month-to-Month,1,Credit Card,54.75,438.04998779296875,0,0,244.24000549316406,682.2899780273438,Stayed,NULL,NULL
5519-NPHVG,Female,53,0,0,Klamath River,96050,41.816593170166016,-122.94828796386719,0,12,None,1,12.75,1,1,Fiber Optic,24,0,0,0,0,1,1,1,0,Month-to-Month,1,Bank Withdrawal,94.19999694824219,1046.0999755859375,7.389999866485596,120,153,1311.7099609375,Churned,Price,Price too high
5519-TEEUH,Male,51,0,3,Irvine,92604,33.68854522705078,-117.78809356689453,0,33,Offer C,1,21.15999984741211,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,One Year,1,Credit Card,20.149999618530273,682.1500244140625,0,0,698.280029296875,1380.4300537109375,Stayed,NULL,NULL
5519-YLDGW,Female,57,1,0,Los Angeles,90071,34.05291748046875,-118.25518035888672,1,21,Offer D,1,1.2100000381469727,1,1,Fiber Optic,16,1,0,1,0,1,1,1,1,Month-to-Month,1,Bank Withdrawal,103.9000015258789,2254.199951171875,0,0,25.40999984741211,2279.610107421875,Churned,Dissatisfaction,Limited range of services
5520-FVEWJ,Female,28,1,0,Santa Rosa,95405,38.439697265625,-122.66881561279297,1,12,None,1,40.630001068115234,1,1,Fiber Optic,59,0,1,1,0,0,0,1,1,Month-to-Month,1,Bank Withdrawal,84.5,916.9000244140625,0,0,487.55999755859375,1404.4599609375,Churned,Competitor,Competitor had better devices
5522-JBWMO,Male,62,0,2,Blythe,92225,33.674583435058594,-114.71611785888672,0,1,None,1,15.65999984741211,0,1,DSL,29,0,0,0,0,0,0,0,1,Month-to-Month,0,Bank Withdrawal,44,44,0,0,15.65999984741211,59.65999984741211,Joined,NULL,NULL
5522-NYKPB,Male,26,1,3,Burney,96013,40.94678497314453,-121.71949005126953,0,25,Offer C,1,11.789999961853027,0,1,Fiber Optic,59,0,0,0,1,1,0,0,1,Month-to-Month,0,Bank Withdrawal,85.9000015258789,2199.050048828125,0,0,294.75,2493.800048828125,Stayed,NULL,NULL
5524-KHNJP,Male,35,1,0,Glendale,91205,34.13658142089844,-118.24584197998047,7,33,Offer C,1,48.849998474121094,0,1,Cable,30,1,0,1,0,1,1,1,1,One Year,0,Credit Card,74.75,2453.300048828125,0,0,1612.050048828125,4065.35009765625,Stayed,NULL,NULL
5527-ACHSO,Female,38,0,0,Orange,92865,33.82877731323242,-117.84829711914062,0,11,None,1,47.61000061035156,0,1,DSL,12,0,0,0,1,1,1,1,1,Month-to-Month,0,Credit Card,70.5,829.2999877929688,0,0,523.7100219726562,1353.010009765625,Stayed,NULL,NULL
5529-GIBVH,Female,57,0,0,Duncans Mills,95430,38.44560241699219,-123.06375885009766,0,47,None,1,3.490000009536743,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Two Year,0,Credit Card,20.149999618530273,1046.199951171875,0,0,164.02999877929688,1210.22998046875,Stayed,NULL,NULL
5533-NHFRF,Male,75,0,0,San Jose,95132,37.42465591430664,-121.7484130859375,0,7,None,0,NULL,NULL,1,DSL,26,0,1,0,1,0,1,0,1,Two Year,1,Bank Withdrawal,44.400001525878906,265.79998779296875,0,0,0,265.79998779296875,Stayed,NULL,NULL
5533-RJFTJ,Male,22,0,0,Lemoore,93245,36.30366516113281,-119.8256607055664,0,49,Offer B,0,NULL,NULL,1,Cable,58,0,0,1,0,0,0,0,1,Month-to-Month,1,Bank Withdrawal,30.200000762939453,1453.0999755859375,0,0,0,1453.0999755859375,Stayed,NULL,NULL
5536-RTPWK,Male,54,1,0,Sausalito,94965,37.84864044189453,-122.51569366455078,1,49,Offer B,1,20.479999542236328,1,1,Fiber Optic,22,0,1,0,0,1,1,1,1,Month-to-Month,1,Bank Withdrawal,99.05000305175781,4853.75,14.239999771118164,0,1003.52001953125,5843.02978515625,Churned,Competitor,Competitor offered higher download speeds
5536-SLHPM,Female,38,1,0,Temecula,92592,33.50725555419922,-117.02947235107422,5,55,None,1,19.40999984741211,1,1,Fiber Optic,4,0,0,1,0,0,0,0,1,Month-to-Month,1,Bank Withdrawal,77.75,4458.14990234375,0,0,1067.550048828125,5525.7001953125,Churned,Competitor,Competitor made better offer
5537-UXXVS,Female,49,1,0,Citrus Heights,95621,38.695491790771484,-121.307861328125,0,20,Offer D,1,48.029998779296875,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Month-to-Month,0,Bank Withdrawal,19.25,375.25,0,0,960.5999755859375,1335.8499755859375,Stayed,NULL,NULL
5539-HIVAK,Female,79,1,0,Friant,93626,37.02766418457031,-119.69055938720703,8,28,None,1,25.56999969482422,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Month-to-Month,0,Mailed Check,25.700000762939453,734.5999755859375,0,0,715.9600219726562,1450.56005859375,Stayed,NULL,NULL
5539-TMZLF,Male,69,0,0,Concord,94520,38.013824462890625,-122.03914642333984,0,1,None,1,33.84000015258789,0,1,Fiber Optic,5,0,0,0,0,0,0,0,1,Month-to-Month,1,Bank Withdrawal,69.75,69.75,0,0,33.84000015258789,103.58999633789062,Churned,Competitor,Competitor had better devices
5542-DHSXL,Female,36,1,0,Butte City,95920,39.44979476928711,-121.93637084960938,2,4,None,1,6.769999980926514,0,1,Cable,3,1,1,0,0,0,0,0,1,Month-to-Month,0,Credit Card,54.70000076293945,235.0500030517578,0,0,27.079999923706055,262.1300048828125,Stayed,NULL,NULL
5542-NKVRU,Female,24,0,0,La Grange,95329,37.666587829589844,-120.41151428222656,0,42,Offer B,1,18.309999465942383,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Two Year,1,Bank Withdrawal,20.75,844.4500122070312,0,0,769.02001953125,1613.469970703125,Stayed,NULL,NULL
5542-TBBWB,Male,46,0,0,Lakeport,95453,39.080467224121094,-122.9551773071289,0,1,None,1,9.359999656677246,0,1,Fiber Optic,14,0,0,0,0,0,0,0,0,Month-to-Month,1,Bank Withdrawal,69.9000015258789,69.9000015258789,0,10,9.359999656677246,89.26000213623047,Joined,NULL,NULL
5543-QDCRY,Male,38,0,0,San Francisco,94103,37.77314758300781,-122.41128540039062,0,4,None,1,20.760000228881836,0,1,DSL,30,0,0,0,0,1,0,0,1,Month-to-Month,1,Bank Withdrawal,56.400001525878906,234.85000610351562,0,0,83.04000091552734,317.8900146484375,Stayed,NULL,NULL
5546-BYZSM,Female,52,0,0,Oak View,93022,34.404544830322266,-119.30211639404297,0,41,Offer B,1,15.479999542236328,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Month-to-Month,0,Bank Withdrawal,20.450000762939453,775.5999755859375,0,0,634.6799926757812,1410.280029296875,Stayed,NULL,NULL
5546-QUERU,Male,42,0,0,Burbank,91506,34.16970443725586,-118.32354736328125,0,13,None,1,16.350000381469727,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,One Year,1,Credit Card,19.950000762939453,257,0,0,212.5500030517578,469.54998779296875,Stayed,NULL,NULL
5549-ZGHFB,Male,33,1,1,Glendale,91205,34.13658142089844,-118.24584197998047,3,50,None,1,22.299999237060547,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Two Year,0,Credit Card,24.950000762939453,1261.449951171875,0,0,1115,2376.449951171875,Stayed,NULL,NULL
5550-VFRLC,Female,70,0,0,Moorpark,93021,34.31294631958008,-118.85816955566406,0,1,None,1,43.45000076293945,0,1,Fiber Optic,30,0,0,0,0,0,0,0,0,Month-to-Month,1,Bank Withdrawal,69.8499984741211,69.8499984741211,0,40,43.45000076293945,153.3000030517578,Churned,Dissatisfaction,Limited range of services
5552-ZNFSJ,Male,49,0,0,Santa Rosa,95407,38.39409255981445,-122.73981475830078,0,1,None,1,34.369998931884766,0,1,DSL,28,0,0,0,0,0,0,0,1,Month-to-Month,0,Bank Withdrawal,45.29999923706055,45.29999923706055,0,0,34.369998931884766,79.66999816894531,Churned,Dissatisfaction,Poor expertise of online support
5553-AOINX,Female,67,1,1,Copperopolis,95228,37.94395446777344,-120.67108154296875,6,66,None,1,39.380001068115234,1,1,Fiber Optic,30,0,1,1,0,1,1,1,1,One Year,1,Bank Withdrawal,104.9000015258789,6891.4501953125,0,0,2599.080078125,9490.5302734375,Stayed,NULL,NULL
5555-RNPGT,Male,61,0,3,Bloomington,92316,34.059722900390625,-117.39103698730469,0,10,Offer D,1,34.470001220703125,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Month-to-Month,0,Credit Card,24.799999237060547,223.89999389648438,0,0,344.70001220703125,568.5999755859375,Stayed,NULL,NULL
5561-NWEVX,Female,78,1,0,Hermosa Beach,90254,33.865318298339844,-118.3963394165039,1,2,Offer E,1,17.729999542236328,1,1,Fiber Optic,18,0,0,1,0,0,0,0,1,Month-to-Month,0,Bank Withdrawal,79.19999694824219,172.85000610351562,0,0,35.459999084472656,208.30999755859375,Churned,Price,Price too high
5562-BETPV,Male,21,1,0,San Andreas,95249,38.19649887084961,-120.61688995361328,1,1,Offer E,1,23.40999984741211,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,One Year,0,Mailed Check,19.649999618530273,19.649999618530273,0,0,23.40999984741211,43.060001373291016,Joined,NULL,NULL
5562-YJQGT,Female,57,0,0,Encino,91316,34.150352478027344,-118.51829528808594,0,2,None,1,2.4600000381469727,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Month-to-Month,0,Credit Card,20.350000381469727,35.099998474121094,0,0,4.920000076293945,40.02000045776367,Joined,NULL,NULL
5564-NEMQO,Female,80,0,0,Thermal,92274,33.536041259765625,-116.11922454833984,0,1,Offer E,1,35.09000015258789,0,1,Fiber Optic,17,0,0,1,0,0,0,0,0,Month-to-Month,1,Bank Withdrawal,75.30000305175781,75.30000305175781,0,20,35.09000015258789,130.38999938964844,Churned,Dissatisfaction,Network reliability
5565-FILXA,Female,76,0,0,Escondido,92027,33.141265869140625,-116.96722412109375,0,16,None,1,38.75,1,1,Fiber Optic,16,0,0,0,0,1,1,0,1,Month-to-Month,1,Bank Withdrawal,96.1500015258789,1529.199951171875,0,0,620,2149.199951171875,Churned,Other,Don't know
5566-SOEZD,Male,47,1,3,Madeline,96119,41.0420036315918,-120.50608825683594,1,27,None,1,15.710000038146973,0,1,Fiber Optic,53,1,1,0,0,0,0,0,1,One Year,1,Credit Card,80.6500015258789,2209.75,0,0,424.1700134277344,2633.919921875,Stayed,NULL,NULL
5567-GZKQY,Male,58,0,0,Porterville,93257,36.00895690917969,-118.89159393310547,0,58,Offer B,1,29.25,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Two Year,0,Credit Card,20.299999237060547,1131.5,0,0,1696.5,2828,Stayed,NULL,NULL
5567-WSELE,Male,70,1,0,Richmond,94801,37.945289611816406,-122.38394165039062,1,3,Offer E,1,32.310001373291016,1,1,Fiber Optic,27,0,0,0,0,1,1,0,1,Month-to-Month,1,Bank Withdrawal,94.5999984741211,279.54998779296875,0,0,96.93000030517578,376.4800109863281,Churned,Competitor,Competitor had better devices
5568-DMXZS,Female,36,0,0,San Diego,92124,32.82723617553711,-117.08928680419922,0,8,Offer E,1,37.369998931884766,0,1,Cable,16,0,1,0,1,1,0,0,1,Month-to-Month,1,Bank Withdrawal,65.44999694824219,554.4500122070312,0,0,298.9599914550781,853.4099731445312,Stayed,NULL,NULL
5569-IDSEY,Male,52,1,0,Winters,95694,38.57860565185547,-122.02458190917969,8,71,Offer A,1,29.110000610351562,1,1,Fiber Optic,28,0,1,1,0,1,1,1,1,One Year,1,Bank Withdrawal,105.69999694824219,7472.14990234375,0,0,2066.81005859375,9538.9599609375,Stayed,NULL,NULL
5569-KGJHX,Female,63,1,0,Canoga Park,91303,34.19829177856445,-118.60220336914062,1,9,Offer E,1,14.210000038146973,1,1,Fiber Optic,5,0,0,0,0,1,0,0,0,Month-to-Month,1,Bank Withdrawal,85.3499984741211,754.6500244140625,0,50,127.88999938964844,932.5399780273438,Churned,Dissatisfaction,Service dissatisfaction
5569-OUICF,Female,67,1,0,San Diego,92109,32.78783416748047,-117.23237609863281,1,28,Offer C,1,16.43000030517578,1,1,Fiber Optic,20,0,0,0,1,1,1,0,1,Month-to-Month,1,Credit Card,101.30000305175781,2812.199951171875,0,0,460.0400085449219,3272.239990234375,Churned,Competitor,Competitor made better offer
5570-PTWEH,Female,33,1,0,Encinitas,92024,33.05458068847656,-117.25665283203125,1,3,None,1,15.020000457763672,1,1,Fiber Optic,29,0,0,0,0,0,0,0,1,Month-to-Month,1,Credit Card,75.1500015258789,216.75,0,0,45.060001373291016,261.80999755859375,Churned,Attitude,Attitude of support person
5572-ZDXHY,Female,25,0,0,Santa Rosa,95409,38.46889114379883,-122.58053588867188,0,22,None,1,29.06999969482422,0,1,Fiber Optic,52,0,1,0,0,0,1,1,1,Month-to-Month,1,Mailed Check,84.30000305175781,1855.6500244140625,0,0,639.5399780273438,2495.18994140625,Churned,Competitor,Competitor had better devices
5574-NXZIU,Male,36,0,0,Los Alamos,93440,34.758697509765625,-120.27584075927734,0,63,None,1,13.140000343322754,0,1,Fiber Optic,17,1,1,1,1,1,1,1,1,Two Year,0,Credit Card,-10,7049.75,0,0,827.8200073242188,7877.56982421875,Stayed,NULL,NULL
5575-GNVDE,Male,46,0,0,Los Angeles,90002,33.949256896972656,-118.24697875976562,0,34,None,1,17.09000015258789,0,1,DSL,16,1,0,1,0,0,0,0,1,One Year,0,Mailed Check,56.95000076293945,1889.5,0,0,581.0599975585938,2470.56005859375,Stayed,NULL,NULL
5575-TPIZQ,Male,21,0,0,Buellton,93427,34.63136291503906,-120.23822021484375,0,46,Offer B,1,37.75,1,1,Fiber Optic,73,1,0,0,0,1,0,0,1,Month-to-Month,1,Credit Card,89.1500015258789,4245.5498046875,0,0,1736.5,5982.0498046875,Stayed,NULL,NULL
5577-OTWWW,Female,54,0,0,San Jose,95120,37.18614196777344,-121.84355163574219,0,15,Offer D,1,39.84000015258789,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Month-to-Month,0,Bank Withdrawal,19.75,297.29998779296875,0,0,597.5999755859375,894.9000244140625,Churned,Other,Moved
5578-NKCXI,Female,20,1,2,South Gate,90280,33.94462585449219,-118.19261169433594,9,58,None,1,39.04999923706055,0,1,Fiber Optic,76,1,1,0,0,1,1,1,1,One Year,0,Credit Card,99.25,5846.64990234375,0,0,2264.89990234375,8111.5498046875,Stayed,NULL,NULL
5583-EJXRD,Male,19,1,2,San Diego,92127,33.01751708984375,-117.11845397949219,1,44,None,0,NULL,NULL,1,Cable,59,1,1,1,1,0,1,1,1,Two Year,1,Credit Card,54.04999923706055,2375.199951171875,47.45000076293945,0,0,2327.75,Stayed,NULL,NULL
5583-SXDAG,Male,41,1,0,Alhambra,91803,34.074737548828125,-118.14595794677734,1,1,Offer E,1,19.149999618530273,0,1,Fiber Optic,18,0,0,0,0,0,0,0,0,Month-to-Month,0,Bank Withdrawal,70,70,0,10,19.149999618530273,99.1500015258789,Churned,Other,Don't know
5590-BYNII,Male,51,0,0,Bayside,95524,40.82548522949219,-124.04948425292969,0,22,None,1,35.93000030517578,1,1,Fiber Optic,17,1,0,0,0,1,1,1,1,Month-to-Month,1,Bank Withdrawal,100.75,2095,0,0,790.4600219726562,2885.4599609375,Churned,Other,Don't know
5590-YRFJT,Female,44,1,0,Lompoc,93437,34.757476806640625,-120.55050659179688,1,20,None,0,NULL,NULL,1,DSL,10,0,0,0,0,0,0,0,1,Month-to-Month,1,Bank Withdrawal,24.450000762939453,482.79998779296875,0,0,0,482.79998779296875,Churned,Other,Don't know
5590-ZSKRV,Female,62,1,1,Gardena,90249,33.901390075683594,-118.3156967163086,1,8,Offer E,1,38.779998779296875,0,1,DSL,18,1,1,0,0,0,0,0,1,Month-to-Month,0,Credit Card,54.650001525878906,482.25,0,0,310.239990234375,792.489990234375,Stayed,NULL,NULL
5593-SUAOO,Female,60,1,3,Boonville,95415,39.0258674621582,-123.38154602050781,6,24,None,1,41.45000076293945,1,1,Fiber Optic,53,0,1,1,0,0,0,0,1,One Year,0,Bank Withdrawal,83.1500015258789,2033.050048828125,0,0,994.7999877929688,3027.85009765625,Stayed,NULL,NULL
5597-GLBUC,Female,48,0,0,Squaw Valley,93675,36.719139099121094,-119.20267486572266,0,1,Offer E,1,22.969999313354492,0,1,Fiber Optic,23,0,0,1,0,1,0,0,1,Month-to-Month,1,Bank Withdrawal,85.44999694824219,85.44999694824219,0,0,22.969999313354492,108.41999816894531,Churned,Price,Lack of affordable download/upload speed
5598-IKHQQ,Female,39,0,0,Myers Flat,95554,40.26715850830078,-123.80591583251953,0,72,Offer A,1,6.75,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Two Year,0,Credit Card,25.450000762939453,1866.449951171875,0,0,486,2352.449951171875,Stayed,NULL,NULL
5599-HVLTW,Female,73,0,0,Oakland,94609,37.8343391418457,-122.26437377929688,0,14,None,1,7.340000152587891,1,1,Fiber Optic,3,0,0,1,0,0,0,0,1,Two Year,1,Bank Withdrawal,80.3499984741211,1058.0999755859375,32.709999084472656,0,102.76000213623047,1128.1500244140625,Stayed,NULL,NULL
5600-KTXFM,Male,48,1,2,Ventura,93004,34.2786979675293,-119.16780090332031,6,2,Offer E,1,29.100000381469727,0,1,Fiber Optic,19,0,0,0,0,0,0,0,1,Month-to-Month,0,Credit Card,69.94999694824219,143.89999389648438,0,0,58.20000076293945,202.10000610351562,Joined,NULL,NULL
5600-PDUJF,Male,60,0,0,Los Angeles,90047,33.95814895629883,-118.30844116210938,0,6,None,1,26.760000228881836,0,1,DSL,22,0,0,0,1,0,0,0,1,Month-to-Month,1,Credit Card,49.5,312.70001220703125,0,0,160.55999755859375,473.260009765625,Stayed,NULL,NULL
5602-BVFMK,Female,58,0,0,Independence,93526,36.86958312988281,-118.18923950195312,0,12,None,1,41.779998779296875,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,One Year,0,Credit Card,19.299999237060547,228.75,0,0,501.3599853515625,730.1099853515625,Stayed,NULL,NULL
5605-IYGFG,Female,61,0,0,Thousand Palms,92276,33.84926223754883,-116.38277435302734,0,7,None,1,27.459999084472656,0,1,Fiber Optic,4,0,0,0,0,0,0,0,1,Month-to-Month,1,Bank Withdrawal,69.8499984741211,515.4500122070312,0,0,192.22000122070312,707.6699829101562,Stayed,NULL,NULL
5605-XNWEN,Male,77,1,0,Montebello,90640,34.01521682739258,-118.1099624633789,0,72,None,1,28.989999771118164,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Two Year,1,Bank Withdrawal,25,1802.550048828125,28.93000030517578,0,2087.280029296875,3860.89990234375,Stayed,NULL,NULL
5606-AMZBO,Female,23,1,0,Rosamond,93560,34.903053283691406,-118.41124725341797,4,10,None,1,38.029998779296875,1,1,Fiber Optic,42,1,0,0,0,0,0,0,1,Month-to-Month,1,Credit Card,78.1500015258789,765.1500244140625,0,0,380.29998779296875,1145.449951171875,Stayed,NULL,NULL
5609-CEBID,Female,77,0,0,Hemet,92544,33.64458465576172,-116.87154388427734,0,20,None,1,48.72999954223633,1,1,Fiber Optic,12,0,1,1,0,0,1,0,0,Month-to-Month,1,Bank Withdrawal,94.0999984741211,1782.4000244140625,0,80,974.5999755859375,2837,Churned,Competitor,Competitor had better devices
5609-IMCGG,Female,44,0,0,Suisun City,94585,38.197906494140625,-122.01725769042969,0,15,Offer D,1,6.21999979019165,1,1,Fiber Optic,4,1,0,1,0,0,0,0,1,Month-to-Month,1,Credit Card,84.3499984741211,1302.6500244140625,0,0,93.30000305175781,1395.949951171875,Stayed,NULL,NULL
5614-DNZCE,Female,56,0,0,Wilseyville,95257,38.39268493652344,-120.41595458984375,0,58,None,1,29.469999313354492,0,1,DSL,16,1,1,1,1,0,0,0,1,Two Year,1,Credit Card,64.9000015258789,3795.449951171875,0,0,1709.260009765625,5504.7099609375,Stayed,NULL,NULL
5616-PRTNT,Male,30,0,3,Desert Center,92239,33.88960647583008,-115.25701141357422,0,20,None,1,22.780000686645508,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Month-to-Month,1,Bank Withdrawal,19.399999618530273,374.5,0,0,455.6000061035156,830.0999755859375,Churned,Attitude,Attitude of support person
5619-PTMIK,Female,25,1,0,Lemon Grove,91945,32.73356246948242,-117.0337142944336,1,46,Offer B,1,44.7400016784668,1,1,DSL,82,1,0,0,0,0,0,1,1,Month-to-Month,0,Bank Withdrawal,53.099998474121094,2459.800048828125,0,0,2058.0400390625,4517.83984375,Stayed,NULL,NULL
5619-XZZKR,Male,47,0,0,Santa Maria,93454,34.94352340698242,-120.25672912597656,0,4,None,1,6.860000133514404,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,One Year,0,Credit Card,19.950000762939453,68.19999694824219,0,0,27.440000534057617,95.63999938964844,Stayed,NULL,NULL
5622-UEJFI,Female,53,1,1,Duncans Mills,95430,38.44560241699219,-123.06375885009766,9,35,None,1,32.75,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Two Year,1,Credit Card,25.399999618530273,949.7999877929688,0,0,1146.25,2096.050048828125,Stayed,NULL,NULL
5624-BQSSA,Female,19,0,0,Santa Cruz,95065,37.031402587890625,-121.98186492919922,0,1,None,1,40.47999954223633,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Month-to-Month,0,Credit Card,20.950000762939453,20.950000762939453,0,0,40.47999954223633,61.43000030517578,Churned,Price,Long distance charges
5624-RYAMH,Female,43,0,0,Citrus Heights,95610,38.6950798034668,-121.27161407470703,0,9,None,1,46.939998626708984,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Month-to-Month,1,Bank Withdrawal,19.5,178.85000610351562,0,0,422.4599914550781,601.3099975585938,Stayed,NULL,NULL
5626-MGTUK,Female,50,0,0,Chatsworth,91311,34.29414367675781,-118.6038818359375,0,20,None,1,24.729999542236328,1,1,Fiber Optic,25,1,0,0,0,1,0,0,0,Month-to-Month,1,Bank Withdrawal,89.0999984741211,1879.25,15.430000305175781,30,494.6000061035156,2388.419921875,Stayed,NULL,NULL
5627-TVBPP,Female,44,0,1,Big Bear Lake,92315,34.24205780029297,-116.89801788330078,0,35,None,1,25.520000457763672,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,One Year,1,Credit Card,20.100000381469727,644.5,0,0,893.2000122070312,1537.699951171875,Stayed,NULL,NULL
5628-FCGYG,Male,46,0,0,Riverside,92509,34.00437927246094,-117.44786071777344,0,21,None,1,49.04999923706055,1,1,Fiber Optic,9,0,0,0,0,0,1,1,1,Month-to-Month,1,Bank Withdrawal,84.0999984741211,1737.449951171875,0,0,1030.050048828125,2767.5,Stayed,NULL,NULL
